route_id,trip_id,service_id,direction_id,trip_headsign
GREEN,GREEN-WK-0-64-13.40-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-65-13.48-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-66-13.55-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-67-14.02-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-68-14.09-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-69-14.17-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-70-14.24-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-71-14.31-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-72-14.38-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-73-14.46-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-74-14.53-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-75-15.00-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-76-15.07-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-77-15.15-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-78-15.22-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-79-15.29-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-80-15.36-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-81-15.44-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-82-15.51-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-83-15.58-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-84-16.05-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-85-16.13-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-86-16.20-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-87-16.27-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-88-16.34-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-89-16.42-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-90-16.49-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-91-16.56-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-92-17.03-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-93-17.11-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-94-17.18-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-95-17.25-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-96-17.32-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-97-17.40-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-98-17.47-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-99-17.54-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-100-18.01-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-101-18.09-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-102-18.16-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-103-18.23-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-104-18.30-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-105-18.38-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-106-18.45-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-107-18.52-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-108-18.59-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-109-19.07-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-110-19.14-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-111-19.21-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-112-19.28-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-113-19.36-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-114-19.43-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-115-19.50-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-116-19.57-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-117-20.05-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-118-20.12-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-119-20.19-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-120-20.26-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-121-20.34-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-122-20.41-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-123-20.48-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-124-20.55-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-125-21.03-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-126-21.10-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-127-21.17-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-128-21.24-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-129-21.32-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-130-21.39-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-131-21.46-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-132-21.53-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-133-22.00-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-134-22.08-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-0-135-22.14-MGB_G,WK,0,PRG_G
GREEN,GREEN-WK-1-1-05.59-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-2-05.57-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-3-06.06-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-4-06.14-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-5-06.24-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-6-06.33-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-7-06.42-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-8-06.51-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-9-07.00-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-10-07.09-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-11-07.16-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-12-07.24-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-13-07.31-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-14-07.38-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-15-07.45-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-16-07.53-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-17-08.00-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-18-08.07-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-19-08.14-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-20-08.22-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-21-08.29-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-22-08.36-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-23-08.43-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-24-08.51-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-25-08.58-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-26-09.05-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-27-09.12-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-28-09.20-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-29-09.27-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-30-09.34-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-31-09.41-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-32-09.49-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-33-09.56-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-34-10.03-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-35-10.10-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-36-10.18-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-37-10.25-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-38-10.32-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-39-10.39-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-40-10.47-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-41-10.54-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-42-11.01-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-43-11.08-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-44-11.16-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-45-11.23-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-46-11.30-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-47-11.37-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-48-11.45-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-49-11.52-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-50-11.59-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-51-12.06-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-52-12.14-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-53-12.21-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-54-12.28-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-55-12.35-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-56-12.43-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-57-12.50-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-58-12.57-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-59-13.04-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-60-13.12-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-61-13.19-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-62-13.26-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-63-13.33-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-64-13.41-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-65-13.48-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-66-13.55-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-67-14.02-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-68-14.10-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-69-14.17-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-70-14.24-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-71-14.31-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-72-14.39-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-73-14.46-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-74-14.53-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-75-15.00-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-76-15.08-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-77-15.15-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-78-15.22-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-79-15.29-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-80-15.37-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-81-15.44-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-82-15.51-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-83-15.58-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-84-16.06-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-85-16.13-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-86-16.20-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-87-16.27-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-88-16.35-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-89-16.42-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-90-16.49-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-91-16.56-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-92-17.04-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-93-17.11-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-94-17.18-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-95-17.25-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-96-17.33-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-97-17.40-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-98-17.47-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-99-17.54-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-100-18.02-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-101-18.09-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-102-18.16-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-103-18.23-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-104-18.31-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-105-18.38-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-106-18.45-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-107-18.52-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-108-19.00-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-109-19.07-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-110-19.14-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-111-19.21-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-112-19.29-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-113-19.36-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-114-19.43-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-115-19.50-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-116-19.58-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-117-20.05-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-118-20.12-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-119-20.19-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-120-20.27-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-121-20.34-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-122-20.41-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-123-20.48-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-124-20.56-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-125-21.03-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-126-21.10-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-127-21.17-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-128-21.25-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-129-21.32-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-130-21.39-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-131-21.46-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-132-21.54-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-133-22.01-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-134-22.08-JBS,WK,1,MGB_G
GREEN,GREEN-WK-1-135-22.14-JBS,WK,1,MGB_G
BLUE,BLUE-WK-0-1-06.00-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-2-05.59-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-3-05.59-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-4-06.00-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-5-05.59-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-6-06.09-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-7-06.17-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-8-06.24-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-9-06.31-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-10-06.38-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-11-06.45-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-12-06.52-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-13-06.59-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-14-07.06-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-15-07.10-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-16-07.14-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-17-07.19-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-18-07.23-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-19-07.27-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-20-07.31-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-21-07.35-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-22-07.39-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-23-07.44-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-24-07.48-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-25-07.52-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-26-07.56-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-27-08.00-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-28-08.04-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-29-08.09-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-30-08.13-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-31-08.17-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-32-08.21-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-33-08.25-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-34-08.29-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-35-08.34-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-36-08.38-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-37-08.42-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-38-08.46-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-39-08.50-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-40-08.54-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-41-08.59-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-42-09.03-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-43-09.07-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-44-09.11-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-45-09.15-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-46-09.19-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-47-09.24-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-48-09.28-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-49-09.32-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-50-09.36-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-51-09.40-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-52-09.44-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-53-09.49-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-54-09.53-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-55-09.57-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-56-10.01-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-57-10.05-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-58-10.09-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-59-10.14-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-60-10.18-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-61-10.22-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-62-10.26-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-63-10.30-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-64-10.34-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-65-10.39-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-66-10.43-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-67-10.47-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-68-10.51-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-69-10.55-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-70-10.59-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-71-11.04-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-72-11.08-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-73-11.12-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-74-11.16-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-75-11.20-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-76-11.24-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-77-11.29-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-78-11.36-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-79-11.43-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-80-11.50-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-81-11.57-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-82-12.04-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-83-12.11-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-84-12.18-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-85-12.25-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-86-12.32-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-87-12.39-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-88-12.46-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-89-12.53-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-90-13.00-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-91-13.07-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-92-13.14-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-93-13.21-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-94-13.28-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-95-13.35-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-96-13.42-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-97-13.49-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-98-13.56-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-99-14.03-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-100-14.10-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-101-14.17-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-102-14.24-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-103-14.31-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-104-14.38-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-105-14.45-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-106-14.52-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-107-14.59-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-108-15.06-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-109-15.13-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-110-15.20-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-111-15.27-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-112-15.34-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-113-15.41-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-114-15.48-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-115-15.55-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-116-16.02-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-117-16.09-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-118-16.13-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-119-16.17-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-120-16.21-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-121-16.25-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-122-16.29-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-123-16.33-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-124-16.38-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-125-16.42-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-126-16.46-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-127-16.50-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-128-16.54-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-129-16.58-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-130-17.03-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-131-17.07-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-132-17.11-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-133-17.15-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-134-17.19-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-135-17.23-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-136-17.28-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-137-17.32-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-138-17.36-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-139-17.40-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-140-17.44-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-141-17.48-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-142-17.53-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-143-17.57-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-144-18.01-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-145-18.05-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-146-18.09-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-147-18.13-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-148-18.18-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-149-18.22-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-150-18.26-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-151-18.30-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-152-18.34-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-153-18.38-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-154-18.43-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-155-18.47-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-156-18.51-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-157-18.55-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-158-18.59-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-159-19.03-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-160-19.08-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-161-19.12-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-162-19.16-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-163-19.20-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-164-19.24-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-165-19.28-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-166-19.33-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-167-19.37-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-168-19.41-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-169-19.45-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-170-19.49-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-171-19.53-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-172-19.58-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-173-20.02-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-174-20.06-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-175-20.10-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-176-20.14-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-177-20.18-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-178-20.23-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-179-20.27-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-180-20.31-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-181-20.38-NAG,WK,0,LBN1
BLUE,BLUE-WK-0-182-20.45-NAG,WK,0,LBN1
